mltype	description	bettype	kumiban	betcount_daily	betcnt	hitcnt	betamt	hitamt	incomeamt	hitrate	incomerate	totalrate	pattern_cnt_avg	hitamt_bias_rate	hit_bet_slope_rate	minus_days	plus_days	minus_changed_count	plus_changed_count	minus_days_rate	incomeamtslpoe_percent	recoverplus_percent	betcnt_percent	hitrate_percent	incomerate_percent	minus_days_percent	linear_incomeamt_slope	recover_success_rate	recover_fail_rate	recover_plus_rate	recover_minus_rate	condition	hitamt_sum_under	hitamt_sum_over	hitamt_mod	hitamt_percent	range_oddsrank	range_odds	range_totalrate	range_hitrate	range_incomerate	range_biasrate	range_minusdaysrate	max_minuschangedcount	range_betcntlimit	isfinal	iscustom	updatetime
depth1	203_2T_12-31	2T	13	14.11	1990	453	199000	177840	-21160	22.76	89.37	0	1.25	0.62	0	1773	217	13	12	0.89	1	1	1	0.4	1	1	-0.00556	0.01	0.15	0.01	0.02	1.00_1.00_1.00_0.40_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	109590	68250	250	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:43:16.687
depth1	203_2T_12-31	2T	13	13.5	1904	436	190400	172000	-18400	22.9	90.34	0	1.23	0.64	0	1606	298	8	7	0.84	1	1	1	0.4	0.9	1	-0.0049	0.01	0.13	0.01	0.02	1.00_1.00_1.00_0.40_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	105190	66810	250	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:43:12.244
depth1	203_2T_12-31	2T	13	12.64	1782	399	178200	159460	-18740	22.39	89.48	0	1.21	0.62	0	1506	276	5	4	0.85	1	1	1	0.4	0.8	1	-0.00495	0.01	0.13	0.01	0.02	1.00_1.00_1.00_0.40_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	98710	60750	250	500	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:43:07.699
depth1	203_2T_12-31	2T	13	11.74	1655	375	165500	149810	-15690	22.66	90.52	0	1.2	0.61	0	1470	185	10	9	0.89	1	1	1	0.4	0.7	1	-0.00412	0.01	0.13	0.01	0.02	1.00_1.00_1.00_0.40_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	92810	57000	300	500	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:43:03.215
depth1	203_2T_12-31	2T	13	10.43	1470	330	147000	132090	-14910	22.45	89.86	0	1.17	0.6	0	1294	176	5	4	0.88	1	1	1	0.4	0.6	1	-0.00385	0.01	0.12	0.02	0.03	1.00_1.00_1.00_0.40_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	82640	49450	200	510	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:58.830
depth1	203_2T_12-31	2T	13	8.98	1266	280	126600	110770	-15830	22.12	87.5	0	1.14	0.59	0	1255	11	3	2	0.99	1	1	1	0.4	0.5	1	-0.0034	0.01	0.13	0.01	0.03	1.00_1.00_1.00_0.40_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	69710	41060	200	510	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:54.676
depth1	203_2T_12-31	2T	13	7.44	1049	236	104900	93030	-11870	22.5	88.68	0	1.11	0.6	0	940	109	7	6	0.9	1	1	1	0.4	0.4	1	-0.00243	0.01	0.12	0.02	0.04	1.00_1.00_1.00_0.40_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	58010	35020	200	500	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:50.407
depth1	203_2T_12-31	2T	13	5.79	816	190	81600	75240	-6360	23.28	92.21	0	1.08	0.62	0	686	130	5	4	0.84	1	1	1	0.4	0.3	1	-0.00124	0.01	0.11	0.02	0.04	1.00_1.00_1.00_0.40_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	46480	28760	200	510	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:46.038
depth1	203_2T_12-31	2T	13	4.05	571	128	57100	54160	-2940	22.42	94.85	0	1.06	0.69	0	449	122	9	9	0.79	1	1	1	0.4	0.2	1	-0.00066	0.02	0.1	0.02	0.04	1.00_1.00_1.00_0.40_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	32030	22130	200	550	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:42.021
depth1	203_2T_12-31	2T	13	1.95	273	62	27300	30480	3180	22.71	111.65	0	1.03	0.8	0	1	272	0	1	0	1	1	1	0.4	0.1	1	0.00024	0.04	0.04	0.02	0.08	1.00_1.00_1.00_0.40_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	16900	13580	230	650	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:38.295
depth1	203_2T_12-31	2T	13	11.29	1592	363	159200	142620	-16580	22.8	89.59	0	1.16	0.63	0	1486	106	7	7	0.93	1	1	1	0.3	1	1	-0.00395	0.01	0.12	0.01	0.03	1.00_1.00_1.00_0.30_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	87570	55050	250	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:34.719
depth1	203_2T_12-31	2T	13	10.77	1518	350	151800	137880	-13920	23.06	90.83	0	1.15	0.63	0	1399	119	7	7	0.92	1	1	1	0.3	0.9	1	-0.00331	0.01	0.12	0.01	0.04	1.00_1.00_1.00_0.30_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	84560	53320	250	500	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:30.336
depth1	203_2T_12-31	2T	13	10.01	1412	319	141200	127630	-13570	22.59	90.39	0	1.14	0.61	0	1266	146	5	5	0.9	1	1	1	0.3	0.8	1	-0.00322	0.01	0.12	0.01	0.03	1.00_1.00_1.00_0.30_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	79240	48390	230	520	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:25.810
depth1	203_2T_12-31	2T	13	9.38	1322	301	132200	118220	-13980	22.77	89.43	0	1.13	0.61	0	1300	22	5	5	0.98	1	1	1	0.3	0.7	1	-0.00309	0.01	0.13	0.01	0.03	1.00_1.00_1.00_0.30_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	73440	44780	200	500	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:21.615
depth1	203_2T_12-31	2T	13	8.43	1188	265	118800	105140	-13660	22.31	88.5	0	1.11	0.59	0	1161	27	6	6	0.98	1	1	1	0.3	0.6	1	-0.00319	0.01	0.12	0.01	0.03	1.00_1.00_1.00_0.30_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	65920	39220	200	520	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:17.455
depth1	203_2T_12-31	2T	13	7.35	1036	227	103600	89200	-14400	21.91	86.1	0	1.1	0.59	0	1019	17	3	3	0.98	1	1	1	0.3	0.5	1	-0.00296	0.01	0.12	0.01	0.03	1.00_1.00_1.00_0.30_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	56120	33080	200	510	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:13.284
depth1	203_2T_12-31	2T	13	6.05	853	184	85300	71490	-13810	21.57	83.81	0	1.08	0.59	0	795	58	5	5	0.93	1	1	1	0.3	0.4	1	-0.00288	0.01	0.1	0.02	0.03	1.00_1.00_1.00_0.30_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	45000	26490	200	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:09.001
depth1	203_2T_12-31	2T	13	4.78	674	151	67400	59170	-8230	22.4	87.79	0	1.06	0.64	0	594	80	7	7	0.88	1	1	1	0.3	0.3	1	-0.00167	0.02	0.1	0.02	0.03	1.00_1.00_1.00_0.30_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	36110	23060	200	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:04.386
depth1	203_2T_12-31	2T	13	3.29	464	96	46400	40860	-5540	20.69	88.06	0	1.03	0.72	0	377	87	3	3	0.81	1	1	1	0.3	0.2	1	-0.00125	0.03	0.08	0.03	0.03	1.00_1.00_1.00_0.30_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	23800	17060	200	540	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:42:00.504
depth1	203_2T_12-31	2T	13	1.63	227	50	22700	24680	1980	22.03	108.72	0	1	0.76	0	1	226	0	1	0	1	1	1	0.3	0.1	1	0.00013	0.04	0.03	0.03	0.07	1.00_1.00_1.00_0.30_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	14060	10620	200	650	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:56.899
depth1	203_2T_12-31	2T	13	8.4	1184	273	118400	104040	-14360	23.06	87.87	0	1.11	0.59	0	1035	149	7	7	0.87	1	1	1	0.2	1	1	-0.00335	0.02	0.12	0.02	0.03	1.00_1.00_1.00_0.20_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	65490	38550	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:53.297
depth1	203_2T_12-31	2T	13	8.05	1135	265	113500	100790	-12710	23.35	88.8	0	1.1	0.6	0	983	152	6	6	0.87	1	1	1	0.2	0.9	1	-0.00304	0.03	0.09	0.02	0.03	1.00_1.00_1.00_0.20_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	62970	37820	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:49.162
depth1	203_2T_12-31	2T	13	7.55	1064	246	106400	95520	-10880	23.12	89.77	0	1.1	0.58	0	905	159	6	6	0.85	1	1	1	0.2	0.8	1	-0.00271	0.02	0.1	0.03	0.04	1.00_1.00_1.00_0.20_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	60360	35160	230	480	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:45.043
depth1	203_2T_12-31	2T	13	7.15	1008	232	100800	88310	-12490	23.02	87.61	0	1.1	0.57	0	940	68	7	7	0.93	1	1	1	0.2	0.7	1	-0.00281	0.02	0.1	0.02	0.04	1.00_1.00_1.00_0.20_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	56140	32170	230	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:40.979
depth1	203_2T_12-31	2T	13	6.45	910	205	91000	78070	-12930	22.53	85.79	0	1.08	0.56	0	826	84	5	5	0.91	1	1	1	0.2	0.6	1	-0.00294	0.01	0.09	0.03	0.04	1.00_1.00_1.00_0.20_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	50160	27910	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:36.958
depth1	203_2T_12-31	2T	13	5.74	810	184	81000	71490	-9510	22.72	88.26	0	1.07	0.55	0	718	92	5	5	0.89	1	1	1	0.2	0.5	1	-0.00206	0.02	0.07	0.03	0.05	1.00_1.00_1.00_0.20_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	46200	25290	200	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:32.998
depth1	203_2T_12-31	2T	13	4.69	661	148	66100	57250	-8850	22.39	86.61	0	1.06	0.58	0	555	106	3	3	0.84	1	1	1	0.2	0.4	1	-0.00212	0.02	0.08	0.03	0.04	1.00_1.00_1.00_0.20_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	36170	21080	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:28.518
depth1	203_2T_12-31	2T	13	3.72	525	120	52500	46490	-6010	22.86	88.55	0	1.05	0.62	0	418	107	4	4	0.8	1	1	1	0.2	0.3	1	-0.00157	0.02	0.08	0.02	0.04	1.00_1.00_1.00_0.20_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	28740	17750	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:23.876
depth1	203_2T_12-31	2T	13	2.74	386	81	38600	33480	-5120	20.98	86.74	0	1.03	0.72	0	301	85	3	3	0.78	1	1	1	0.2	0.2	1	-0.0013	0.02	0.09	0.03	0.03	1.00_1.00_1.00_0.20_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	19500	13980	200	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:19.688
depth1	203_2T_12-31	2T	13	1.26	175	40	17500	19480	1980	22.86	111.31	0	1.01	0.76	0	1	174	0	1	0.01	1	1	1	0.2	0.1	1	-0.00015	0.06	0.01	0.06	0.07	1.00_1.00_1.00_0.20_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	11090	8390	200	590	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:15.795
depth1	203_2T_12-31	2T	13	4.33	610	147	61000	54210	-6790	24.1	88.87	0	1.05	0.56	0	495	115	5	5	0.81	1	1	1	0.1	1	1	-0.0018	0.02	0.08	0.04	0.05	1.00_1.00_1.00_0.10_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	34820	19390	200	460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:12.088
depth1	203_2T_12-31	2T	13	4.33	610	147	61000	54210	-6790	24.1	88.87	0	1.05	0.56	0	495	115	5	5	0.81	1	1	1	0.1	0.9	1	-0.0018	0.02	0.08	0.04	0.05	1.00_1.00_1.00_0.10_0.90_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	34820	19390	200	460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:08.345
depth1	203_2T_12-31	2T	13	4.22	595	143	59500	53380	-6120	24.03	89.71	0	1.05	0.51	0	462	133	5	5	0.78	1	1	1	0.1	0.8	1	-0.00169	0.02	0.07	0.04	0.06	1.00_1.00_1.00_0.10_0.80_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	35400	17980	230	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:04.581
depth1	203_2T_12-31	2T	13	4.16	586	142	58600	52620	-5980	24.23	89.8	0	1.05	0.55	0	453	133	5	5	0.77	1	1	1	0.1	0.7	1	-0.00155	0.02	0.07	0.04	0.06	1.00_1.00_1.00_0.10_0.70_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	33990	18630	230	460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:41:00.744
depth1	203_2T_12-31	2T	13	3.82	538	130	53800	48130	-5670	24.16	89.46	0	1.04	0.54	0	372	166	8	8	0.69	1	1	1	0.1	0.6	1	-0.00144	0.02	0.07	0.04	0.06	1.00_1.00_1.00_0.10_0.60_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	31320	16810	230	460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:56.736
depth1	203_2T_12-31	2T	13	3.48	490	117	49000	44000	-5000	23.88	89.8	0	1.04	0.55	0	329	161	9	9	0.67	1	1	1	0.1	0.5	1	-0.00108	0.02	0.06	0.04	0.06	1.00_1.00_1.00_0.10_0.50_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	28340	15660	230	460	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:52.603
depth1	203_2T_12-31	2T	13	3.05	430	99	43000	37880	-5120	23.02	88.09	0	1.03	0.49	0	302	128	8	8	0.7	1	1	1	0.1	0.4	1	-0.00116	0.02	0.08	0.03	0.05	1.00_1.00_1.00_0.10_0.40_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	25340	12540	320	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:48.506
depth1	203_2T_12-31	2T	13	2.45	346	80	34600	31470	-3130	23.12	90.95	0	1.03	0.57	0	187	159	9	9	0.54	1	1	1	0.1	0.3	1	-0.00079	0.03	0.08	0.03	0.04	1.00_1.00_1.00_0.10_0.30_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	20030	11440	200	470	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:44.455
depth1	203_2T_12-31	2T	13	1.74	244	54	24400	22620	-1780	22.13	92.7	0	1.01	0.63	0	46	198	1	1	0.19	1	1	1	0.1	0.2	1	-0.00043	0.03	0.05	0.02	0.05	1.00_1.00_1.00_0.10_0.20_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	13890	8730	200	490	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:40.382
depth1	203_2T_12-31	2T	13	0.73	98	25	9800	12380	2580	25.51	126.33	0	1	0.74	0	1	97	0	1	0.01	1	1	1	0.1	0.1	1	0.00013	0.02	0.02	0.09	0.08	1.00_1.00_1.00_0.10_0.10_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_90.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	7120	5260	200	590	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{90.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	1	2019/08/09 4:40:36.387
depth1	203_2T_12-31	2T	13	29.29	4130	872	413000	368940	-44060	21.11	89.33	0	3.67	0.66	0	4042	88	9	9	0.98	1	1	0.5	1	1	1	-0.0108	0.01	0.12	0.01	0.02	1.00_1.00_0.50_1.00_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_0.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	221740	147200	250	530	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{0.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	n	2019/08/10 5:27:48.464
depth1	203_2T_12-31	2T	13	25.76	3632	733	363200	323570	-39630	20.18	89.09	0	2.69	0.64	0	3528	104	12	12	0.97	1	1	0.4	1	1	1	-0.00976	0.01	0.1	0.01	0.03	1.00_1.00_0.40_1.00_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_0.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	197390	126180	250	560	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{0.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	n	2019/08/10 5:27:26.820
depth1	203_2T_12-31	2T	13	19.55	2757	515	275700	250610	-25090	18.68	90.9	0	2.05	0.66	0	2406	351	19	19	0.87	1	1	0.3	1	1	1	-0.00671	0.01	0.07	0.01	0.05	1.00_1.00_0.30_1.00_1.00_1.00_1~100_1.00~100.00_0.00~100.00_0.00~100.00_0.00~10000.00_0.00~100.00_0.00~100.00_10000_1~100000	150830	99780	300	610	"{1,100}"	"{1.00,100.00}"	"{0.00,100.00}"	"{0.00,100.00}"	"{0.00,10000.00}"	"{0.00,100.00}"	"{0.00,100.00}"	10000	"{1,100000}"	n	n	2019/08/10 5:27:07.774
